ADUANA DE SALIDA;FECHA;EXPORTADOR;PAIS DE DESTINO;CONTINENTE;VALOR
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,265.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,265.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,447.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,447.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,447.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,447.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$158.13
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$158.13
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$96.60
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$96.60
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,397.92
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$9,677.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$6,139.52
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,533.12
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,512.35
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,512.35
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$5,047.68
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$5,047.68
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$7,507.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$7,507.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$6,545.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,647.70
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$6,545.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,647.70
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,431.38
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,431.38
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3.96
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3.96
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,034.22
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,034.22
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$8,216.64
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$8,216.64
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$14,227.80
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$14,227.80
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$14,857.99
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,970.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,970.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,998.12
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,998.12
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$33.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$33.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,014.55
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$497.27
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$33.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$13.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,014.55
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$497.27
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$33.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$13.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$660.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$660.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,014.55
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,014.55
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$828.61
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$828.61
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$497.27
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$497.27
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,366.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,366.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$774.40
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$774.40
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$10.64
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$10.64
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$14,227.54
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$6,784.36
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$45.83
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$45.83
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$649.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$649.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$649.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$649.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$337.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$337.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$81.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$375.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$81.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$375.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$141.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$141.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$696.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$696.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$43.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$43.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$180.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$180.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,969.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,969.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,969.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$5,504.68
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$690.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$81.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,969.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$5,504.68
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$690.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$81.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$360.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$360.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$43.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$43.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$165.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$165.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$221.03
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$221.03
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$179.98
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$179.98
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$128.75
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$128.75
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$77.96
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$77.96
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$48.56
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$48.56
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$24.94
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$24.94
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$11.29
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$931.70
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$294.80
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$157.85
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$71.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$25.99
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$11.29
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$931.70
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$294.80
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$157.85
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$71.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$25.99
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$35.75
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$35.75
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$128.75
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$128.75
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$404.53
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$404.53
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$221.03
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$221.03
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$24.94
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$77.96
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$71.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$77.96
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$71.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$217.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$24.94
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$217.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$11.29
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$11.29
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$25.99
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$25.99
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$129.68
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$129.68
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$285.20
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$285.20
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$129.68
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$129.68
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$285.20
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$285.20
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$48.56
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$157.85
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$179.98
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$157.85
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$179.98
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$217.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$48.56
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$217.88
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$413.33
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$413.33
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$931.70
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$24.25
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$54.63
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$94.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$931.70
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$24.25
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$54.63
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$94.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$139.80
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$139.80
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$385.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$123.75
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$797.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$123.75
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$385.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$797.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,225.03
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,225.03
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$632.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$632.50
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$7,218.64
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$924.00
MARITIMA CALLAO;DICIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$297.00
MARITIMA CALLAO;DICIEMBRE;COMPA±IA DE MINAS BUENAVENTURA S.A.A.;CHINA;ASIA;$507,298.96
MARITIMA CALLAO;DICIEMBRE;COMPA±IA DE MINAS BUENAVENTURA S.A.A.;CHINA;ASIA;$53,189.69
MARITIMA CALLAO;DICIEMBRE;MINPUSE LATIN AMERICA S.A.C.;CHINA;ASIA;$302,573.32
PAITA;DICIEMBRE;FEGURRI SOCIEDAD ANONIMA CERRADA-FEGURRI;CHINA;ASIA;$36,252.00
PAITA;DICIEMBRE;CAMPO FRUIT S.A.C.;CHINA;ASIA;$10,314.78
PAITA;DICIEMBRE;CAMPO FRUIT S.A.C.;CHINA;ASIA;$6,275.15
PAITA;DICIEMBRE;LIMONES PIURANOS SOCIEDAD ANONIMA CERRAD;CHINA;ASIA;$17,884.18
PAITA;DICIEMBRE;LIMONES PIURANOS SOCIEDAD ANONIMA CERRAD;CHINA;ASIA;$2,431.62
PAITA;DICIEMBRE;LIMONES PIURANOS SOCIEDAD ANONIMA CERRAD;CHINA;ASIA;$392.20
MARITIMA CALLAO;NOVIEMBRE;GEOBARGENTINA S.A.;COLOMBIA;AMERICA DEL SUR;$67,014.00
AÉREA CALLAO;DICIEMBRE;DICOMET PERU SOCIEDAD ANONIMA CERRADA -;COLOMBIA;AMERICA DEL SUR;$303.67
AÉREA CALLAO;DICIEMBRE;DICOMET PERU SOCIEDAD ANONIMA CERRADA -;COLOMBIA;AMERICA DEL SUR;$720.65
AÉREA CALLAO;DICIEMBRE;DICOMET PERU SOCIEDAD ANONIMA CERRADA -;COLOMBIA;AMERICA DEL SUR;$342.41
AÉREA CALLAO;DICIEMBRE;DICOMET PERU SOCIEDAD ANONIMA CERRADA -;COLOMBIA;AMERICA DEL SUR;$2,732.63
AÉREA CALLAO;DICIEMBRE;DICOMET PERU SOCIEDAD ANONIMA CERRADA -;COLOMBIA;AMERICA DEL SUR;$518.56
AÉREA CALLAO;DICIEMBRE;MBI DRILLING PRODUCTS S.A.C.;COLOMBIA;AMERICA DEL SUR;$280.66
AÉREA CALLAO;DICIEMBRE;MBI DRILLING PRODUCTS S.A.C.;COLOMBIA;AMERICA DEL SUR;$841.98
AÉREA CALLAO;DICIEMBRE;MBI DRILLING PRODUCTS S.A.C.;COLOMBIA;AMERICA DEL SUR;$2,245.29
AÉREA CALLAO;DICIEMBRE;MBI DRILLING PRODUCTS S.A.C.;COLOMBIA;AMERICA DEL SUR;$1,122.64
AÉREA CALLAO;DICIEMBRE;MBI DRILLING PRODUCTS S.A.C.;COLOMBIA;AMERICA DEL SUR;$2,546.79
AÉREA CALLAO;DICIEMBRE;MBI DRILLING PRODUCTS S.A.C.;COLOMBIA;AMERICA DEL SUR;$2,546.79
AÉREA CALLAO;DICIEMBRE;MBI DRILLING PRODUCTS S.A.C.;COLOMBIA;AMERICA DEL SUR;$1,461.24
MARITIMA CALLAO;DICIEMBRE;FLSMIDTH S.A.C.;COLOMBIA;AMERICA DEL SUR;$186,649.00
MARITIMA CALLAO;DICIEMBRE;METSO PERU S.A.;COLOMBIA;AMERICA DEL SUR;$6,648.36
MARITIMA CALLAO;DICIEMBRE;METSO PERU S.A.;COLOMBIA;AMERICA DEL SUR;$3,792.04
MARITIMA CALLAO;DICIEMBRE;METSO PERU S.A.;COLOMBIA;AMERICA DEL SUR;$8,670.89
MARITIMA CALLAO;DICIEMBRE;COMPAÐIA QUIMICA S A;COLOMBIA;AMERICA DEL SUR;$8,400.00
MARITIMA CALLAO;DICIEMBRE;TERPEL COMERCIAL DEL PERU S.R.L.;COLOMBIA;AMERICA DEL SUR;$51,648.98
MARITIMA CALLAO;DICIEMBRE;CORPORACION INDUSTRIAL MACHU PICCHU S.A.;COLOMBIA;AMERICA DEL SUR;$1,989.67
MARITIMA CALLAO;DICIEMBRE;CORPORACION INDUSTRIAL MACHU PICCHU S.A.;COLOMBIA;AMERICA DEL SUR;$1,964.33
MARITIMA CALLAO;DICIEMBRE;BARGENTINACINO S.A.C.;COLOMBIA;AMERICA DEL SUR;$36,054.47
MARITIMA CALLAO;DICIEMBRE;CREDITEX S.A.A.;COLOMBIA;AMERICA DEL SUR;$2,989.50
MARITIMA CALLAO;DICIEMBRE;AGP PERU S.A.C.;COLOMBIA;AMERICA DEL SUR;$965.80
MARITIMA CALLAO;DICIEMBRE;AGP PERU S.A.C.;COLOMBIA;AMERICA DEL SUR;$2,134.85
MARITIMA CALLAO;DICIEMBRE;INDUSTRIAS ELECTRO QUIMICAS S A;COLOMBIA;AMERICA DEL SUR;$64,983.48
MARITIMA CALLAO;DICIEMBRE;INKA CROPS S.A.;COLOMBIA;AMERICA DEL SUR;$45,887.08
MARITIMA CALLAO;DICIEMBRE;QUIMPAC S.A.;COLOMBIA;AMERICA DEL SUR;$60,500.00
MARITIMA CALLAO;DICIEMBRE;INDUSTRIAS ELECTRO QUIMICAS S A;COLOMBIA;AMERICA DEL SUR;$93,581.00
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;COLOMBIA;AMERICA DEL SUR;$4,108.19
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;COLOMBIA;AMERICA DEL SUR;$4,108.19
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;COLOMBIA;AMERICA DEL SUR;$2,164.80
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;COLOMBIA;AMERICA DEL SUR;$2,164.80
MARITIMA CALLAO;DICIEMBRE;CORPORACION LIFE S.A.C.;COLOMBIA;AMERICA DEL SUR;$3,099.60
